Sales_ID,Customer_ID,Product_ID,Sales_Amount,Region,Sales_Date,Profit_Margin,Discount_Applied,Sales_Channel,Return_Rate
26,2927,14864,2260.8857993289207,Australia,2020-02-10 23:42:42.204467634,0.31069159274779057,Yes,In-Store,0.09816324425754555
27,13479,14849,926.4959968034154,South America,2020-02-10 23:42:42.204467634,0.15399107909674892,Yes,Online,0.09814603419545895
28,15613,523,3134.0059525115025,North America,2020-02-10 23:42:42.204467634,0.10307164425800588,Yes,In-Store,0.1562907131159345
29,7933,14254,548.229964974936,Australia,2020-02-10 23:42:42.204467634,0.14925737223259924,Yes,In-Store,0.07308353625400324
30,17593,7739,3795.9324117268993,Europe,2020-02-10 23:42:42.204467634,0.23639422939998608,Yes,Online,0.1398799167804783
31,830,738,4381.676093839702,Australia,2020-02-10 23:42:42.204467634,,Yes,Online,0.07081991813426974
32,4829,4090,279.24772745301107,Europe,2020-02-10 23:42:42.204467634,0.2811823675033305,No,Online,0.11134293474521832
33,16611,17040,4393.7695962910175,Europe,2020-02-10 23:42:42.204467634,0.33539148580039346,No,In-Store,0.020123947370923483
34,11093,7405,2395.9281201831395,South America,2020-02-10 23:42:42.204467634,0.3913748362481574,Yes,Online,0.17279318090849857
35,4232,4193,111.80096679499762,North America,2020-02-10 23:42:42.204467634,0.26454744669859026,No,Online,0.05318054805114167
36,3831,16421,,Asia,2020-02-10 23:42:42.204467634,,Yes,Online,0.10634369718197186
37,463,4247,4564.741787702683,Europe,2020-02-10 23:42:42.204467634,0.266153294877125,No,Online,0.03891463700131525
38,6832,1841,4649.059283318953,Asia,2020-02-10 23:42:42.204467634,0.2576787506926688,No,Online,0.09603864493194453
39,1900,3005,383.14121389568703,Asia,2020-02-10 23:42:42.204467634,0.18286440917122543,No,Online,0.19804322466786073
40,5454,14671,2304.9967370011955,Asia,2020-02-10 23:42:42.204467634,0.3945806829723373,No,In-Store,0.06892207716026291
41,3184,14897,2134.7006533916124,Asia,2020-02-10 23:42:42.204467634,0.3356116365777698,No,In-Store,0.1601336821358373
42,405,16265,,South America,2020-02-10 23:42:42.204467634,0.3466073670070196,No,Online,0.18978274556602293
43,3771,11606,1090.1938194506154,Australia,2020-02-10 23:42:42.204467634,0.37343540895656935,Yes,In-Store,0.19109725098075217
44,13975,9527,731.8068476060268,Australia,2020-02-10 23:42:42.204467634,0.2533063918005245,No,In-Store,0.16434439709169246
45,13981,2597,341.7061088930456,South America,2020-02-10 23:42:42.204467634,0.26140128449522426,No,In-Store,0.1804643208606874
46,6992,10664,4032.2927466723636,South America,2020-02-10 23:42:42.204467634,0.16396670621797826,No,Online,0.10217745410117356
47,5440,1968,1607.283784962654,Asia,2020-02-10 23:42:42.204467634,0.36040926493917924,Yes,Online,0.18681264083152738
48,12923,3787,1553.247192758652,North America,2020-02-10 23:42:42.204467634,0.290438629168865,No,Online,0.08481427689976437
49,2802,16598,4509.821344334615,Asia,2020-02-10 23:42:42.204467634,0.24570632656751235,No,Online,0.18401863908405164
50,17708,12310,3002.963066368816,Asia,2020-02-10 23:42:42.204467634,0.3890954077133676,No,In-Store,0.12417319834374387
51,3379,5165,3319.7806254794205,Europe,2020-02-10 23:42:42.204467634,0.35113482786888794,Yes,Online,0.09237264030484622
52,6680,16157,3816.569815812368,South America,2020-02-10 23:42:42.204467634,0.19722097868348262,No,In-Store,0.17926083385357905
53,12228,2203,2655.1021807039197,Australia,2020-02-10 23:42:42.204467634,0.35405675998755326,Yes,Online,0.18968287436418924
54,13869,13875,3778.49630809339,Asia,2020-02-10 23:42:42.204467634,0.13132194934100908,Yes,Online,0.15484831306214847
55,15176,8862,1253.90977772108,Australia,2020-02-10 23:42:42.204467634,0.22650637651788202,Yes,In-Store,0.1058949311700444
56,16913,6074,2241.68353827291,North America,2020-02-10 23:42:42.204467634,0.1565536566616209,No,In-Store,0.015626506891968962
57,4124,15697,,Australia,2020-02-10 23:42:42.204467634,0.17238103479520744,No,In-Store,0.16512702320294986
58,14812,7321,2504.7133105491353,North America,2020-02-10 23:42:42.204467634,0.1420503851507127,Yes,Online,0.16846272535262768
59,6956,9846,3999.0940200966083,Australia,2020-02-10 23:42:42.204467634,0.20270292498728482,Yes,In-Store,0.18704714305138967
60,8888,4096,920.2434063402779,North America,2020-02-10 23:42:42.204467634,0.29074362469214377,Yes,Online,0.10328401374662655
61,9879,13897,449.54103407670834,North America,2020-02-10 23:42:42.204467634,0.32458440244965026,Yes,Online,0.1518371132764738
62,16412,3536,2354.707094004402,Asia,2020-02-10 23:42:42.204467634,0.21834992415489632,Yes,In-Store,0.11050368861108036
63,16018,14392,3705.1736779351922,Australia,2020-02-10 23:42:42.204467634,0.17870667110534044,No,Online,0.18204771861297064
64,3498,17411,,North America,2020-02-10 23:42:42.204467634,0.14588118772077646,No,Online,0.04000451738980341
65,8820,308,2777.834177809524,Asia,2020-02-10 23:42:42.204467634,0.34067027873400046,Yes,In-Store,0.02462530536783624
66,6261,2980,3958.9837441778964,Asia,2020-02-10 23:42:42.204467634,0.28444337467339553,No,In-Store,0.05183760025344953
67,6507,2031,2788.3219696210763,Asia,2020-02-10 23:42:42.204467634,0.20702671871339556,No,Online,0.15257877645918205
68,11657,10570,4189.989922055946,North America,2020-02-10 23:42:42.204467634,0.37039254477258443,Yes,In-Store,0.0140296064412356
69,12120,10106,704.8188813559573,North America,2020-02-10 23:42:42.204467634,0.3121674167139806,No,In-Store,0.058991200123745514
70,15169,12896,190.76607466050098,Asia,2020-02-10 23:42:42.204467634,0.39366275396340245,Yes,In-Store,0.15671911684187634
71,1621,13578,,Asia,2020-02-10 23:42:42.204467634,0.14419103355818705,No,Online,0.14710324063990787
72,1947,8065,41.125971838388175,Asia,2020-02-10 23:42:42.204467634,0.1523081153167462,Yes,In-Store,0.17259292614550692
73,2949,7232,2896.9374332489792,Australia,2020-02-10 23:42:42.204467634,0.11858027150274447,No,Online,0.13806447900321606
74,17095,6861,1806.3116607171212,South America,2020-02-10 23:42:42.204467634,0.3983941422777939,No,Online,0.19871081933272786
75,10861,7186,3669.009269028155,Europe,2020-02-10 23:42:42.204467634,0.28162793937304875,No,In-Store,0.153977391317714
76,11313,4986,675.3358607464809,South America,2020-02-10 23:42:42.204467634,0.29224724410539804,No,Online,0.16803130330647753
77,4490,12887,1707.1129243295272,Europe,2020-02-10 23:42:42.204467634,0.21691140056219044,No,Online,0.17081001789873498
78,9234,8475,3919.133759852055,Australia,2020-02-10 23:42:42.204467634,0.10025274718340088,No,In-Store,0.17806361831350143
79,9708,12282,2627.4071048937362,South America,2020-02-10 23:42:42.204467634,0.3277915749141461,No,Online,0.14536125733401967
80,17821,13773,1340.2824432737875,Australia,2020-02-10 23:42:42.204467634,0.25309969595782766,No,In-Store,0.04761106305511014
81,12731,6506,2904.0982594319294,Asia,2020-02-10 23:42:42.204467634,0.3231480163100349,Yes,Online,0.179940441475278
82,226,1036,644.6036493602197,Asia,2020-02-10 23:42:42.204467634,0.18806247954098987,No,In-Store,0.14252921093893467
83,8409,16737,3111.319657902601,Asia,2020-02-10 23:42:42.204467634,0.14316772544659878,No,In-Store,0.0980426168843924
84,18269,756,889.6899246788497,Asia,2020-02-10 23:42:42.204467634,0.29922486127255,Yes,In-Store,0.06131316352007238
85,5960,5220,535.7439561631278,South America,2020-02-10 23:42:42.204467634,0.3247396404141203,Yes,Online,0.058722143926284213
86,16808,11313,,Australia,2020-02-10 23:42:42.204467634,0.37300789066268414,Yes,Online,0.1803269534932517
87,4500,9454,3811.2273475329753,Europe,2020-02-10 23:42:42.204467634,0.21775855632177893,No,In-Store,0.02157674368052037
88,10809,3510,4389.155407962513,South America,2020-02-10 23:42:42.204467634,0.1681787459519956,Yes,Online,0.09566712021861999
89,14727,7855,2648.2045179894103,Europe,2020-02-10 23:42:42.204467634,0.19637301671551766,No,In-Store,0.016920859297234234
90,11634,5508,2461.9861455343057,North America,2020-02-10 23:42:42.204467634,,No,In-Store,0.1967016736432978
91,14163,3153,3480.1619383065217,Australia,2020-02-10 23:42:42.204467634,0.111132693538444,No,In-Store,0.144883475309787
92,15200,11489,2362.429261679189,Asia,2020-02-10 23:42:42.204467634,0.17734844059970822,Yes,In-Store,0.025674768758842163
93,7906,5041,2034.452227767603,Europe,2020-02-10 23:42:42.204467634,0.379485271523452,Yes,In-Store,0.1853460360060814
94,17005,16154,777.4689245487307,Asia,2020-02-10 23:42:42.204467634,0.11896889980336711,No,In-Store,0.03263255053515492
95,7424,9986,2420.0548164388774,Australia,2020-02-10 23:42:42.204467634,0.1146522167722285,No,Online,0.18267512041052444
96,10272,4068,3515.06987940589,North America,2020-02-10 23:42:42.204467634,0.3255291639371205,Yes,Online,0.12270099767060465
97,485,11710,761.6863826594121,Europe,2020-02-10 23:42:42.204467634,0.21461754800562244,Yes,Online,0.02860640375388286
98,18337,14333,2493.3728559995184,Asia,2020-02-10 23:42:42.204467634,0.11258836020924794,Yes,Online,0.17297492590512212
99,2087,11248,3782.866283474831,Australia,2020-02-10 23:42:42.204467634,0.1710290210089659,Yes,Online,0.17277746385412143
100,13776,2538,486.07088226355114,Asia,2020-02-10 23:42:42.204467634,0.3205588291685321,Yes,In-Store,0.07297180195502131
101,11145,6690,2670.430930945627,South America,2020-02-10 23:42:42.204467634,0.10911403231364232,No,In-Store,0.03751843914000204
102,7699,12052,,South America,2020-02-10 23:42:42.204467634,0.3812675202368979,No,In-Store,0.010988566834107982
103,14457,1440,4583.616505093858,Asia,2020-02-10 23:42:42.204467634,0.38644053497963815,Yes,Online,0.11253663413296006
104,13256,13307,3504.6972392480398,Australia,2020-02-10 23:42:42.204467634,0.36574255926172694,Yes,In-Store,0.08910028913099072
105,5039,13500,271.4315918846538,Australia,2020-02-10 23:42:42.204467634,0.26490597368597424,No,In-Store,0.14077987910987896
106,5351,2351,2369.2557403769824,South America,2020-02-10 23:42:42.204467634,0.2837857176763212,Yes,Online,0.02460876735612285
107,17563,13204,2059.975565225302,Australia,2020-02-10 23:42:42.204467634,0.2393077138183924,No,Online,0.18744730550536098
108,13140,8500,4280.496673732603,South America,2020-02-10 23:42:42.204467634,,No,Online,0.053445034565549866
109,12522,7695,1273.8706775966652,Europe,2020-02-10 23:42:42.204467634,0.2444558936237933,No,Online,0.05395015681243973
110,4825,855,2980.4153636164137,Europe,2020-02-10 23:42:42.204467634,0.2348469338570367,No,In-Store,0.1847707881488182
111,11697,9998,634.8360950705579,Australia,2020-02-10 23:42:42.204467634,0.3497223517802378,No,In-Store,0.1917113222212538
112,13572,5330,4122.283823324396,Europe,2020-02-10 23:42:42.204467634,0.1342780506108506,Yes,In-Store,0.04074403401837346
113,18262,3907,4839.396866425948,South America,2020-02-10 23:42:42.204467634,0.34712827583553885,No,In-Store,0.07508569528527027
114,16511,9681,1219.0706361705202,North America,2020-02-10 23:42:42.204467634,0.19855513566893304,No,Online,0.19207031903550933
115,7550,13446,4885.695347279473,Asia,2020-02-10 23:42:42.204467634,0.34313331175585127,Yes,Online,0.1164205271242467
116,2709,10988,2421.965062348153,Asia,2020-02-10 23:42:42.204467634,0.1443131856923143,Yes,In-Store,0.08520760316092038
117,16698,11842,2723.6650233877604,North America,2020-02-10 23:42:42.204467634,0.15753975903380094,Yes,In-Store,0.1790262330421239
118,4168,8646,1468.7661324138548,South America,2020-02-10 23:42:42.204467634,0.28143918864017015,Yes,In-Store,0.046598824891020706
119,3687,10037,1962.8439950313632,Asia,2020-02-10 23:42:42.204467634,0.27551883777315667,No,Online,0.17512807792276106
120,9174,7535,696.4350455789508,Australia,2020-02-10 23:42:42.204467634,0.12136701575520904,Yes,In-Store,0.055760213106416656
121,8611,8448,1826.935819760853,South America,2020-02-10 23:42:42.204467634,0.3415903951997251,Yes,Online,0.14996721416704606
122,10127,14392,1627.13620953122,Australia,2020-02-10 23:42:42.204467634,0.10462173982694807,No,In-Store,0.09499085610138228
123,15298,7868,1416.2747634112802,Europe,2020-02-10 23:42:42.204467634,0.12397089923413555,No,In-Store,0.013361821463231453
124,13882,4497,3121.2078026690674,Europe,2020-02-10 23:42:42.204467634,0.31882493226256636,Yes,In-Store,0.10216424982818141
125,12391,2437,182.60474494014372,North America,2020-02-10 23:42:42.204467634,0.2974783660915953,No,In-Store,0.17202947996874174
126,6655,3018,4356.214187931983,Australia,2020-02-10 23:42:42.204467634,0.11587266402488894,No,In-Store,0.19593323790894188
127,9999,9160,1730.6208931316175,South America,2020-02-10 23:42:42.204467634,0.13588663459636316,No,Online,0.175049243666526
128,2197,2922,2514.7817763199864,South America,2020-02-10 23:42:42.204467634,0.39070082602308287,No,In-Store,0.08558419040523012
129,12753,14777,1723.04336960198,North America,2020-02-10 23:42:42.204467634,0.2932851301992786,Yes,In-Store,0.14949799436042988
130,16566,8732,2038.7406097600153,Australia,2020-02-10 23:42:42.204467634,0.17593888772830651,No,In-Store,0.03182608678037184
131,14110,12707,4424.762026615345,Asia,2020-02-10 23:42:42.204467634,0.18110689834678728,Yes,Online,0.10590672407057182
132,15998,11309,2477.1815670360324,Asia,2020-02-10 23:42:42.204467634,0.29428567341512435,Yes,Online,0.04884121715218855
133,7484,12852,,Australia,2020-02-10 23:42:42.204467634,0.32398722208919406,Yes,In-Store,0.14394956856491647
134,352,15374,4289.670188925921,Europe,2020-02-10 23:42:42.204467634,0.3568874945075836,Yes,In-Store,0.06211698743103282
135,1731,9059,1585.7713008988,Europe,2020-02-10 23:42:42.204467634,0.1179076134347242,Yes,Online,0.09634577547322205
136,872,11346,4417.533718472437,Europe,2020-02-10 23:42:42.204467634,0.11700764179505961,No,In-Store,0.06788376904859583
137,10689,16815,2025.149099331759,South America,2020-02-10 23:42:42.204467634,0.39021474533041123,Yes,Online,0.14937496760071323
138,2416,4739,2508.216212941665,Europe,2020-02-10 23:42:42.204467634,0.35937508237252047,No,Online,0.15344350641704488
139,8822,8699,4189.1900082805105,Australia,2020-02-10 23:42:42.204467634,0.37512288884288847,Yes,In-Store,0.14226205465260847
140,3732,12346,4300.27152437461,North America,2020-02-10 23:42:42.204467634,0.30336256402193706,No,Online,0.11505219975758553
141,15931,11298,2918.859160932021,North America,2020-02-10 23:42:42.204467634,0.20860469827476769,Yes,Online,0.15458688207024085
142,10703,10345,287.9684720965221,South America,2020-02-10 23:42:42.204467634,0.3972308835236641,No,In-Store,0.19862290868849375
143,10852,3237,2493.3965723441133,North America,2020-02-10 23:42:42.204467634,0.10666345127517592,Yes,In-Store,0.06733819748426041
144,4639,16135,4114.722219100076,North America,2020-02-10 23:42:42.204467634,0.3861099511560868,Yes,In-Store,0.04242998236424391
145,9732,4848,3934.913280225773,Australia,2020-02-10 23:42:42.204467634,0.308710129708535,No,Online,0.1420399380598801
146,4422,2614,4525.547012222215,Europe,2020-02-10 23:42:42.204467634,0.38338115234003467,No,Online,0.10926664781117536
147,16321,16167,1524.0347239519792,North America,2020-02-10 23:42:42.204467634,0.39557875403739373,Yes,Online,0.10149863143953078
148,10738,9120,3364.756685401811,Asia,2020-02-10 23:42:42.204467634,,Yes,In-Store,0.16451664727857557
149,18050,7322,1368.0451422485144,North America,2020-02-10 23:42:42.204467634,0.10012247423090212,Yes,Online,0.07287713152588576
150,9701,14184,4698.473351685994,Europe,2020-02-10 23:42:42.204467634,0.366277189329676,No,In-Store,0.03565658380579897
151,17700,10734,2074.340196663899,Australia,2020-02-10 23:42:42.204467634,0.3863141001291859,Yes,Online,0.10226063658951025
152,17130,11725,,Asia,2020-02-10 23:42:42.204467634,0.20115128022052514,Yes,Online,0.0783957099415634
153,6102,1578,1867.2826401299465,North America,2020-02-10 23:42:42.204467634,0.24203964573839878,Yes,In-Store,0.06292430981663742
154,8381,10565,2141.7847953383493,Asia,2020-02-10 23:42:42.204467634,0.15137750517032167,Yes,Online,0.13315778734500672
155,15792,71,2586.5362014161656,North America,2020-02-10 23:42:42.204467634,0.22603483425534923,Yes,In-Store,0.07851935181332896
156,11239,15938,1280.8581324876116,Australia,2020-02-10 23:42:42.204467634,0.289101530905014,Yes,Online,0.15150355799443296
157,3893,13034,4459.556201211714,Australia,2020-02-10 23:42:42.204467634,0.217302998119468,No,In-Store,0.1348436850470425
158,3258,9619,4568.287833948286,Asia,2020-02-10 23:42:42.204467634,0.22755427387280885,Yes,In-Store,0.13457670954157294
159,16441,10981,653.9526658526453,Europe,2020-02-10 23:42:42.204467634,0.37268304458027013,Yes,In-Store,0.011602033995837577
160,1851,15966,543.9106262815365,South America,2020-02-10 23:42:42.204467634,0.1927496622951081,No,Online,0.14208002755430735
161,18066,9039,3591.388264376074,South America,2020-02-10 23:42:42.204467634,0.353743692591584,Yes,Online,0.1046045486392224
162,15813,2017,578.2240671677017,Asia,2020-02-10 23:42:42.204467634,0.13831215625657833,Yes,Online,0.05437770682672453
163,6733,5881,3874.2549385202674,Asia,2020-02-10 23:42:42.204467634,0.2840019767522542,Yes,Online,0.07783308034025946
164,1152,16425,2216.7706059398456,Australia,2020-02-10 23:42:42.204467634,0.38376595157679594,Yes,In-Store,0.06805656060889216
165,10232,14647,4632.164126641747,Asia,2020-02-10 23:42:42.204467634,0.32857576891321394,Yes,In-Store,0.02870705886262588
166,9485,15843,571.0344517031089,Asia,2020-02-10 23:42:42.204467634,0.32989011124035417,Yes,Online,0.12871595951177986
167,6834,13105,1812.7537966489695,South America,2020-02-10 23:42:42.204467634,0.36101397840382876,No,In-Store,0.03498265429787316
168,3398,5739,2013.3155289328804,Europe,2020-02-10 23:42:42.204467634,0.15486360673743702,Yes,In-Store,0.08107250797706612
169,388,3408,4434.133468791667,North America,2020-02-10 23:42:42.204467634,0.3197243160157738,Yes,In-Store,0.06737032915006594
170,11737,6179,1683.756055663506,Europe,2020-02-10 23:42:42.204467634,0.2063115416466043,No,In-Store,0.15281779319876296
171,12959,9586,1729.1804172143377,North America,2020-02-10 23:42:42.204467634,0.34076902503695194,No,In-Store,0.06501795691537522
172,5058,14345,4217.782527197726,South America,2020-02-10 23:42:42.204467634,0.3711412936801064,No,Online,0.1140908618710759
173,1351,8905,280.2060124164754,South America,2020-02-10 23:42:42.204467634,,Yes,Online,0.19110685209666964
174,3471,12919,1714.8939075108378,Australia,2020-02-10 23:42:42.204467634,0.35097944125938074,No,Online,0.18735448031345311
175,12682,13783,3721.3129256986695,Europe,2020-02-10 23:42:42.204467634,0.26883023826540514,No,In-Store,0.12186567584310243
176,18193,17493,4342.618622553763,Europe,2020-02-10 23:42:42.204467634,0.3238296741301896,No,Online,0.0666556496147869
177,5596,9971,2954.177821535936,North America,2020-02-10 23:42:42.204467634,0.19781803489603234,Yes,In-Store,0.18404242510291302
178,9322,7324,4204.821636363765,Europe,2020-02-10 23:42:42.204467634,,Yes,Online,0.14630171170291745
179,17007,3078,136.53449743566742,North America,2020-02-10 23:42:42.204467634,0.369110662942842,Yes,Online,0.12211105538856672
180,7126,4871,624.2845275164107,North America,2020-02-10 23:42:42.204467634,0.3208034582893439,No,Online,0.16803850983084984
181,11354,8661,2975.0362288501865,Asia,2020-02-10 23:42:42.204467634,0.39359598350460534,No,In-Store,0.1634822662254047
182,13849,4099,2428.2024468284944,South America,2020-02-10 23:42:42.204467634,0.20635970298495568,No,In-Store,0.04684334571183389
183,7520,16875,1616.1372856062212,South America,2020-02-10 23:42:42.204467634,0.12505997008132913,No,In-Store,0.02855741982202746
184,13132,14297,475.2697767176748,Australia,2020-02-10 23:42:42.204467634,0.24816414094663466,No,Online,0.17397732207296082
185,17272,5540,249.66700747134823,Europe,2020-02-10 23:42:42.204467634,0.15559325101265672,No,Online,0.03916275349710942
186,9020,11754,986.421199257119,Asia,2020-02-10 23:42:42.204467634,0.1147101048251669,No,In-Store,0.054254822460311346
187,9980,17739,1526.8825020420554,Australia,2020-02-10 23:42:42.204467634,0.32186701753702057,No,In-Store,0.17807663081268615
188,1859,14983,1089.0423333490555,South America,2020-02-10 23:42:42.204467634,0.3439971002445429,No,Online,0.09596166420309911
189,1321,5276,2548.658224355142,Europe,2020-02-10 23:42:42.204467634,0.307922180508031,No,In-Store,0.1668555666793281
190,11077,4446,3995.1851261189986,Australia,2020-02-10 23:42:42.204467634,0.1806993459222765,Yes,In-Store,0.15737485730173925
191,11065,4080,3511.6402134922037,Australia,2020-02-10 23:42:42.204467634,0.3148692982733122,No,In-Store,0.035837257770192685
192,17359,6013,4607.691990481675,Asia,2020-02-10 23:42:42.204467634,0.2263273513192588,No,Online,0.05188874190519162
193,18068,17545,2895.2590009510345,North America,2020-02-10 23:42:42.204467634,0.1702132661342068,No,Online,0.08075545654009682
194,14806,13262,3395.7070340494606,Europe,2020-02-10 23:42:42.204467634,0.39018807481821505,No,Online,0.04547330500252967
195,3514,16895,3751.0967974434025,North America,2020-02-10 23:42:42.204467634,0.252785119069075,No,In-Store,0.19405039237057847
196,8324,4099,4694.271746649655,North America,2020-02-10 23:42:42.204467634,0.2822007569312691,No,In-Store,0.1710773442923083
197,11739,13368,153.2657978680885,South America,2020-02-10 23:42:42.204467634,,Yes,In-Store,0.173932486155885
198,17667,3073,501.7562639266549,North America,2020-02-10 23:42:42.204467634,0.17447808059540648,No,Online,0.12684396015908952
199,15926,8160,11842.522321882172,Australia,2020-02-10 23:42:42.204467634,,Yes,In-Store,0.17067802834819892
200,723,6250,3577.589465694337,Europe,2020-02-10 23:42:42.204467634,,Yes,Online,0.10321502522294966
201,9915,9965,1115.2735432476748,North America,2020-02-10 23:42:42.204467634,0.12283713835498668,Yes,Online,0.04284139959065378
202,4550,8087,3592.3409848728384,South America,2020-02-10 23:42:42.204467634,0.10516854955625077,No,In-Store,0.12976956872537868
203,12292,2387,1636.8386912381416,Asia,2020-02-10 23:42:42.204467634,0.21238912555549636,Yes,Online,0.18933414372382631
204,8251,13655,2357.708338720062,Europe,2020-02-10 23:42:42.204467634,0.12506573391103143,No,In-Store,0.07675791040086444
205,16471,6893,2687.928643919496,Australia,2020-02-10 23:42:42.204467634,0.17537949804012518,No,Online,0.11702177656849062
206,6712,13800,4811.530326724472,Australia,2020-02-10 23:42:42.204467634,0.30244572470132136,Yes,Online,0.16172482886068304
207,4873,14770,1641.442608388443,North America,2020-02-10 23:42:42.204467634,0.19324342263206096,No,In-Store,0.10419277748709917
208,15662,10270,319.27020874625487,Australia,2020-02-10 23:42:42.204467634,0.25327443762613716,Yes,In-Store,0.07836348354980888
209,11016,1242,3022.4089019301737,Asia,2020-02-10 23:42:42.204467634,0.12045608804795829,Yes,In-Store,0.032970869693333765
210,10663,10628,2371.185092718977,North America,2020-02-10 23:42:42.204467634,0.3148081675720342,No,Online,0.19440316690147247
211,6127,328,1913.609278589014,Asia,2020-02-10 23:42:42.204467634,0.21677231168667016,Yes,Online,0.013521081149801658
212,382,3511,1907.8419184455186,South America,2020-02-10 23:42:42.204467634,0.31224725862016844,No,In-Store,0.1858049335853381
213,18237,13565,4710.513627145899,South America,2020-02-10 23:42:42.204467634,0.1715932490883019,No,In-Store,0.023739715610385688
214,5982,1195,3147.7401353575515,Europe,2020-02-10 23:42:42.204467634,0.15908089665824549,No,Online,0.08496611639896587
215,10069,9509,,South America,2020-02-10 23:42:42.204467634,0.10303119789148378,Yes,Online,0.15122442980429798
216,1246,6682,4022.091723983797,Asia,2020-02-10 23:42:42.204467634,0.3126348914865478,No,Online,0.10487111394902654
217,7578,4681,4243.848637218601,Europe,2020-02-10 23:42:42.204467634,0.23145643520920858,No,In-Store,0.06707083824075553
218,13503,6664,821.8229280578001,Australia,2020-02-10 23:42:42.204467634,0.21846697088439734,No,Online,0.10400882411967627
219,16916,14064,3029.9216087954937,Australia,2020-02-10 23:42:42.204467634,0.14808797418666955,No,Online,0.06871181426143648
220,9087,10053,1756.3870314770688,Europe,2020-02-10 23:42:42.204467634,0.3408753753512111,No,In-Store,0.015098207561103121
221,17646,6448,1873.16019421011,Asia,2020-02-10 23:42:42.204467634,0.19904438675781805,Yes,Online,0.16381662628321544
222,5871,11879,4585.881838789934,Australia,2020-02-10 23:42:42.204467634,0.14766206862437686,Yes,Online,0.10796978998316334
223,2137,5261,4144.088158162722,Australia,2020-02-10 23:42:42.204467634,0.2637173194012611,Yes,In-Store,0.05719780020530393
224,8093,4891,2938.2547681643023,Europe,2020-02-10 23:42:42.204467634,,Yes,In-Store,0.08387056959303311
225,4579,2879,1931.817017506186,Asia,2020-02-10 23:42:42.204467634,0.27660828943742694,No,Online,0.050381249335001044
226,9434,13865,4869.530971592882,North America,2020-02-10 23:42:42.204467634,0.1579946413509033,Yes,Online,0.11376658209659835
